Local time,Open,High,Low,Close
2019-01-02 00:00:00,1.14612,1.14627,1.14545,1.14563
2019-01-02 01:00:00,1.14563,1.14565,1.14461,1.14523
2019-01-02 02:00:00,1.14523,1.14535,1.14428,1.14458
2019-01-02 03:00:00,1.14458,1.1448800000000001,1.14447,1.1446
2019-01-02 04:00:00,1.1446,1.14471,1.14429,1.14451
2019-01-02 05:00:00,1.14451,1.1479,1.14451,1.14782
2019-01-02 06:00:00,1.14782,1.14969,1.14771,1.14855
2019-01-02 07:00:00,1.1485400000000001,1.14933,1.14739,1.14768
2019-01-02 08:00:00,1.14768,1.14782,1.14289,1.14481
2019-01-02 09:00:00,1.14481,1.145,1.14222,1.1434199999999999
2019-01-02 10:00:00,1.1434199999999999,1.1442,1.14322,1.14371
2019-01-02 11:00:00,1.14371,1.14391,1.14248,1.14338
2019-01-02 12:00:00,1.14339,1.14341,1.13979,1.14051
2019-01-02 13:00:00,1.14051,1.14058,1.13676,1.13719
2019-01-02 14:00:00,1.13719,1.13754,1.13585,1.13608
2019-01-02 15:00:00,1.13609,1.13697,1.13422,1.13538
2019-01-02 16:00:00,1.1354,1.13622,1.1348799999999999,1.1356600000000001
2019-01-02 17:00:00,1.1356600000000001,1.13571,1.13316,1.13353
2019-01-02 18:00:00,1.13353,1.13365,1.13263,1.13281
2019-01-02 19:00:00,1.13281,1.13443,1.13253,1.13438
2019-01-02 20:00:00,1.13439,1.13477,1.13406,1.13456
2019-01-02 21:00:00,1.13456,1.1348,1.13402,1.13425
2019-01-02 22:00:00,1.13422,1.13544,1.12745,1.13256
2019-01-02 23:00:00,1.13246,1.13511,1.13092,1.13123
2019-01-03 00:00:00,1.13123,1.13468,1.131,1.134
2019-01-03 01:00:00,1.134,1.13527,1.134,1.13485
2019-01-03 02:00:00,1.13485,1.13617,1.13461,1.13583
2019-01-03 03:00:00,1.13584,1.13717,1.13569,1.13649
2019-01-03 04:00:00,1.13649,1.1368,1.13606,1.13674
2019-01-03 05:00:00,1.13675,1.13699,1.13572,1.13611
2019-01-03 06:00:00,1.13611,1.13767,1.1355,1.13724
2019-01-03 07:00:00,1.13724,1.13771,1.13617,1.1369799999999999
2019-01-03 08:00:00,1.1369799999999999,1.13839,1.13542,1.13801
2019-01-03 09:00:00,1.13801,1.13841,1.13731,1.1375899999999999
2019-01-03 10:00:00,1.1375899999999999,1.13796,1.13636,1.13684
2019-01-03 11:00:00,1.13683,1.13719,1.13405,1.13416
2019-01-03 12:00:00,1.13416,1.13556,1.13397,1.13435
2019-01-03 13:00:00,1.13435,1.1367099999999999,1.13376,1.13656
2019-01-03 14:00:00,1.13656,1.13725,1.13616,1.13646
2019-01-03 15:00:00,1.13648,1.14095,1.13648,1.13929
2019-01-03 16:00:00,1.13929,1.14111,1.1387,1.13984
2019-01-03 17:00:00,1.13984,1.1406,1.13934,1.13988
2019-01-03 18:00:00,1.13988,1.1407,1.13965,1.14008
2019-01-03 19:00:00,1.14009,1.14041,1.13849,1.13916
2019-01-03 20:00:00,1.13916,1.14017,1.13899,1.13984
2019-01-03 21:00:00,1.13984,1.13998,1.13922,1.13926
2019-01-03 22:00:00,1.13917,1.1398,1.13791,1.13933
2019-01-03 23:00:00,1.13933,1.13965,1.13898,1.13903
2019-01-04 00:00:00,1.13903,1.14056,1.13895,1.14054
2019-01-04 01:00:00,1.14054,1.14118,1.1403,1.14043
2019-01-04 02:00:00,1.14042,1.14078,1.1397599999999999,1.13977
2019-01-04 03:00:00,1.13977,1.13988,1.13882,1.13981
2019-01-04 04:00:00,1.13981,1.13988,1.13902,1.13943
2019-01-04 05:00:00,1.13943,1.13984,1.13895,1.13902
2019-01-04 06:00:00,1.13902,1.1394199999999999,1.13834,1.13933
2019-01-04 07:00:00,1.13933,1.141,1.13922,1.14078
2019-01-04 08:00:00,1.14078,1.1417,1.14023,1.14082
2019-01-04 09:00:00,1.14081,1.14193,1.14026,1.14035
2019-01-04 10:00:00,1.14029,1.14087,1.1395,1.14041
2019-01-04 11:00:00,1.14042,1.14157,1.1403,1.14116
2019-01-04 12:00:00,1.14116,1.14141,1.14047,1.14058
2019-01-04 13:00:00,1.14059,1.14079,1.13645,1.13715
2019-01-04 14:00:00,1.13716,1.1373,1.13462,1.13538
2019-01-04 15:00:00,1.13538,1.14108,1.13457,1.14105
2019-01-04 16:00:00,1.14105,1.14179,1.13997,1.14089
2019-01-04 17:00:00,1.1409,1.14119,1.13934,1.14056
2019-01-04 18:00:00,1.14055,1.14108,1.14026,1.14042
2019-01-04 19:00:00,1.14042,1.14042,1.1394199999999999,1.1400299999999999
2019-01-04 20:00:00,1.14001,1.14044,1.1396,1.14029
2019-01-04 21:00:00,1.1403,1.1403699999999999,1.1393,1.1393
2019-01-06 22:00:00,1.13928,1.1406100000000001,1.13928,1.14048
2019-01-06 23:00:00,1.14049,1.1413,1.14048,1.14105
2019-01-07 00:00:00,1.14104,1.14135,1.14048,1.14094
2019-01-07 01:00:00,1.14095,1.14232,1.14081,1.14213
2019-01-07 02:00:00,1.14214,1.14225,1.14173,1.14202
2019-01-07 03:00:00,1.14202,1.14256,1.14164,1.14228
2019-01-07 04:00:00,1.14228,1.14301,1.14203,1.14204
2019-01-07 05:00:00,1.14205,1.14249,1.14202,1.14235
2019-01-07 06:00:00,1.14235,1.14274,1.14144,1.14166
2019-01-07 07:00:00,1.14167,1.14391,1.14102,1.14365
2019-01-07 08:00:00,1.14365,1.14404,1.14282,1.1431499999999999
2019-01-07 09:00:00,1.1431499999999999,1.14481,1.14294,1.14414
2019-01-07 10:00:00,1.14414,1.14453,1.14352,1.14389
2019-01-07 11:00:00,1.14389,1.14443,1.14334,1.14406
2019-01-07 12:00:00,1.14406,1.14476,1.14368,1.14394
2019-01-07 13:00:00,1.14394,1.14591,1.14394,1.14578
2019-01-07 14:00:00,1.14578,1.14729,1.1456,1.14677
2019-01-07 15:00:00,1.14679,1.14711,1.14538,1.1463700000000001
2019-01-07 16:00:00,1.1463700000000001,1.14701,1.14588,1.14676
2019-01-07 17:00:00,1.14676,1.14711,1.14642,1.14691
2019-01-07 18:00:00,1.14689,1.1482700000000001,1.14678,1.14743
2019-01-07 19:00:00,1.14743,1.14826,1.14731,1.14794
2019-01-07 20:00:00,1.14795,1.1480299999999999,1.14696,1.14771
2019-01-07 21:00:00,1.14772,1.14772,1.14725,1.14736
2019-01-07 22:00:00,1.14735,1.14776,1.14711,1.14758
2019-01-07 23:00:00,1.14758,1.14808,1.14757,1.14791
2019-01-08 00:00:00,1.14791,1.14847,1.1467100000000001,1.1468
2019-01-08 01:00:00,1.14679,1.14697,1.14472,1.14484
2019-01-08 02:00:00,1.14484,1.14535,1.14418,1.14506
2019-01-08 03:00:00,1.14506,1.14518,1.14353,1.14389
2019-01-08 04:00:00,1.14388,1.1440299999999999,1.14323,1.14389
2019-01-08 05:00:00,1.1439,1.14444,1.14385,1.14439
2019-01-08 06:00:00,1.14438,1.14557,1.14412,1.14459
2019-01-08 07:00:00,1.14459,1.14528,1.14333,1.14439
2019-01-08 08:00:00,1.1444,1.14509,1.14337,1.14489
2019-01-08 09:00:00,1.1449,1.14613,1.14475,1.1452
2019-01-08 10:00:00,1.1452,1.1452,1.14343,1.14458
2019-01-08 11:00:00,1.14458,1.14694,1.1442,1.14658
2019-01-08 12:00:00,1.14658,1.14679,1.14432,1.1449799999999999
2019-01-08 13:00:00,1.1449799999999999,1.145,1.14225,1.14276
2019-01-08 14:00:00,1.14276,1.14441,1.14246,1.14388
2019-01-08 15:00:00,1.14388,1.14439,1.14257,1.14418
2019-01-08 16:00:00,1.14418,1.14489,1.14365,1.14433
2019-01-08 17:00:00,1.14434,1.14556,1.14397,1.14543
2019-01-08 18:00:00,1.14544,1.14591,1.14407,1.14411
2019-01-08 19:00:00,1.14411,1.14447,1.1439300000000001,1.14424
2019-01-08 20:00:00,1.14424,1.14426,1.14361,1.14404
