Local time,Open,High,Low,Close
2023-01-01 17:45:00,337345.44,337643.88,335317.0,335317.0
2023-01-01 18:00:00,335360.05,336579.63,334863.01,336030.81
2023-01-01 18:15:00,336046.8,336498.24,335641.06,335894.55
2023-01-01 18:30:00,335834.54,337051.98,335257.54,336623.04
2023-01-01 18:45:00,336653.43,337028.01,334586.51,334586.51
2023-01-01 19:00:00,334661.49,334768.07,333528.94,334575.06
2023-01-01 19:15:00,334548.84,335238.45,333425.03,334588.58
2023-01-01 19:30:00,334627.42,336716.78,334496.25,336289.22
2023-01-01 19:45:00,336305.09,338490.78,336235.85,338122.0
2023-01-01 20:00:00,338193.62,339635.93,337663.79,338565.78
2023-01-01 20:15:00,338456.62,340019.91,337660.14,339882.94
2023-01-01 20:30:00,339837.97,341765.7,339250.67,340240.27
2023-01-01 20:45:00,340155.57,341499.71,339352.97,339561.13
2023-01-01 21:00:00,339592.77,341208.92,339078.06,339211.02
2023-01-01 21:15:00,339388.96,339388.96,337600.56,338153.03
2023-01-01 21:30:00,338112.7,339959.48,338072.53,339041.74
2023-01-01 21:45:00,339045.59,340475.85,338615.6,339553.39
2023-01-01 22:00:00,339445.81,341312.68,338587.94,340137.04
2023-01-01 22:15:00,340184.09,342375.03,339783.43,342142.46
2023-01-01 22:30:00,342188.91,343408.01,341558.56,341788.61
2023-01-01 22:45:00,341877.06,344163.34,341824.27,343306.82
2023-01-01 23:00:00,343302.8,343306.71,341142.3,342384.18
2023-01-01 23:15:00,342411.19,343077.05,340863.37,341794.03
2023-01-01 23:30:00,341755.87,342026.86,340359.61,340601.52
2023-01-01 23:45:00,340606.24,340668.74,338633.95,338970.26
2023-01-02 00:00:00,338980.87,339058.84,336679.05,336836.73
2023-01-02 00:15:00,336842.06,337561.81,336549.66,337522.01
2023-01-02 00:30:00,337485.26,337992.07,336596.39,336655.36
2023-01-02 00:45:00,336707.73,337279.02,335870.13,336239.43
2023-01-02 01:00:00,336324.65,338095.85,336307.46,337926.18
2023-01-02 01:15:00,337904.71,338606.91,335895.37,337301.66
2023-01-02 01:30:00,337264.8,337642.9,335320.81,335331.83
2023-01-02 01:45:00,335402.86,337210.24,335127.93,337174.18
2023-01-02 02:00:00,337195.42,337508.93,335526.72,337482.73
2023-01-02 02:15:00,337487.36,338987.63,336181.54,338943.43
2023-01-02 02:30:00,338905.73,340798.67,338824.16,339612.29
2023-01-02 02:45:00,339617.47,342407.37,339507.34,342270.22
2023-01-02 03:00:00,342304.88,342304.88,339652.09,340968.45
2023-01-02 03:15:00,340935.03,343449.28,340742.97,343443.25
2023-01-02 03:30:00,343364.49,344821.93,342818.35,342866.35
2023-01-02 03:45:00,342825.46,344007.79,342243.23,342440.68
2023-01-02 04:00:00,342500.48,342890.05,341015.65,341046.83
2023-01-02 04:15:00,341025.74,342693.73,340962.99,342454.81
2023-01-02 04:30:00,342411.09,343341.76,342143.86,342817.01
2023-01-02 04:45:00,342876.85,342948.52,339954.84,341286.95
2023-01-02 05:00:00,341327.61,343628.15,340813.94,342947.41
2023-01-02 05:15:00,342991.58,343562.15,341117.43,342075.16
2023-01-02 05:30:00,342010.53,343659.99,341753.4,342794.25
2023-01-02 05:45:00,342769.47,344465.47,342644.71,343951.21
2023-01-02 06:00:00,343971.58,346350.91,343971.58,345793.24
2023-01-02 06:15:00,345741.45,346863.54,344979.15,346760.54
2023-01-02 06:30:00,346868.36,347361.61,344867.09,344895.44
2023-01-02 06:45:00,344871.13,345054.37,343123.13,343312.37
2023-01-02 07:00:00,343287.11,344704.1,342530.27,344534.23
2023-01-02 07:15:00,344531.73,344653.65,343071.68,344117.76
2023-01-02 07:30:00,344111.84,345264.31,343340.26,345241.98
2023-01-02 07:45:00,345331.12,347693.0,345308.57,347419.52
2023-01-02 08:00:00,347338.76,347853.18,346457.51,346835.26
2023-01-02 08:15:00,346834.7,346904.05,343229.4,343751.27
2023-01-02 08:30:00,343791.94,344879.77,343464.5,343848.29
2023-01-02 08:45:00,343879.74,345004.92,342641.29,344226.09
2023-01-02 09:00:00,344119.53,344821.8,343389.11,343814.44
2023-01-02 09:15:00,343869.25,344098.08,341286.6,341784.05
2023-01-02 09:30:00,341855.19,344507.84,341376.97,344271.09
2023-01-02 09:45:00,344349.67,344824.66,343062.34,344611.37
2023-01-02 10:00:00,344637.61,344869.57,343197.01,343646.47
2023-01-02 10:15:00,343735.38,344362.81,342647.44,342966.85
2023-01-02 10:30:00,342900.49,343392.63,341763.84,343332.03
2023-01-02 10:45:00,343344.51,343848.55,342498.1,342750.55
2023-01-02 11:00:00,342769.74,343678.35,341752.82,342681.95
2023-01-02 11:15:00,342745.97,343749.12,342422.46,343079.56
2023-01-02 11:30:00,343028.18,344378.82,342637.6,344308.7
2023-01-02 11:45:00,344343.94,345464.07,343714.55,345034.02
2023-01-02 12:00:00,345082.61,345157.88,343490.99,344022.65
2023-01-02 12:15:00,344109.34,345780.07,343815.66,344424.55
2023-01-02 12:30:00,344371.77,345827.54,343842.49,345018.15
2023-01-02 12:45:00,344958.36,347101.67,343842.64,346916.57
2023-01-02 13:00:00,346947.68,349192.59,345634.74,348263.04
2023-01-02 13:15:00,348185.12,348444.12,346646.34,346703.96
2023-01-02 13:30:00,346780.69,346867.16,344953.31,345640.71
2023-01-02 13:45:00,345748.24,349062.4,345381.2,348389.12
2023-01-02 14:00:00,348388.37,349563.42,347035.77,348848.8
2023-01-02 14:15:00,348830.01,350375.07,347549.02,348022.71
2023-01-02 14:30:00,348126.36,348324.79,346933.2,348197.62
2023-01-02 14:45:00,348220.07,350296.38,348074.66,350013.93
2023-01-02 15:00:00,349956.68,350286.58,348542.21,349690.56
2023-01-02 15:15:00,349746.9,350850.65,349147.53,350143.91
2023-01-02 15:30:00,350113.36,350579.5,347325.43,347349.28
2023-01-02 15:45:00,347322.2,347592.48,345033.04,345186.58
2023-01-02 16:00:00,345146.82,346406.39,345058.33,346015.99
2023-01-02 16:15:00,346014.97,346524.93,345091.26,345676.09
2023-01-02 16:30:00,345709.52,346292.3,344971.59,345191.03
2023-01-02 16:45:00,345202.11,347494.85,344482.63,346068.48
2023-01-02 17:00:00,345973.77,346301.8,344613.74,345693.79
2023-01-02 17:15:00,345634.36,346760.78,345330.98,346316.19
2023-01-02 17:30:00,346470.51,349353.73,346338.54,348774.38
2023-01-02 17:45:00,348812.77,350392.99,348159.29,348676.45
2023-01-02 18:00:00,348675.16,349537.35,347853.23,349368.39
2023-01-02 18:15:00,349334.22,349334.22,346412.51,347426.87
2023-01-02 18:30:00,347423.98,347509.78,342650.9,344107.48
2023-01-02 18:45:00,344120.52,345845.42,344120.52,345461.25
2023-01-02 19:00:00,345456.33,345696.04,344132.86,345548.04
2023-01-02 19:15:00,345554.46,347141.05,345484.71,345760.8
2023-01-02 19:30:00,345813.71,346033.19,344800.2,345939.41
2023-01-02 19:45:00,346063.17,348315.05,345380.98,347577.53
2023-01-02 20:00:00,347738.01,348997.47,347638.24,348021.13
2023-01-02 20:15:00,348013.64,350982.17,347898.15,350020.04
2023-01-02 20:30:00,350068.85,351046.99,349183.14,350685.28
2023-01-02 20:45:00,350703.77,350940.54,349086.81,350185.48
2023-01-02 21:00:00,350227.29,350601.15,348771.96,349247.38
2023-01-02 21:15:00,349170.8,349932.55,348170.75,349932.55
2023-01-02 21:30:00,349930.85,350859.97,349059.79,349656.99
2023-01-02 21:45:00,349731.29,351084.41,349482.9,350386.67
2023-01-02 22:00:00,350527.06,350612.95,348392.39,350418.11
2023-01-02 22:15:00,350347.4,350587.84,348293.7,348608.27
2023-01-02 22:30:00,348678.51,350323.35,348093.9,349035.82
2023-01-02 22:45:00,349010.5,350619.66,348533.94,350471.57
2023-01-02 23:00:00,350378.28,351358.17,349327.63,351259.81
2023-01-02 23:15:00,351254.46,351894.87,350140.66,351556.5
2023-01-02 23:30:00,351406.41,352296.26,350341.57,351698.22
2023-01-02 23:45:00,351694.61,352217.52,349872.22,350616.94
2023-01-03 00:00:00,350653.65,350762.19,348890.21,349390.65
2023-01-03 00:15:00,349477.37,349939.97,347946.08,349589.41
2023-01-03 00:30:00,349756.36,350599.3,349027.44,349547.01
2023-01-03 00:45:00,349486.61,349901.89,347273.24,348478.68
2023-01-03 01:00:00,348568.74,352125.25,347950.69,351906.22
2023-01-03 01:15:00,351905.78,352903.42,351381.82,352049.57
2023-01-03 01:30:00,351859.11,351867.65,348462.14,349821.01
2023-01-03 01:45:00,349730.22,350204.35,347827.8,348575.57
2023-01-03 02:00:00,348537.7,349617.24,346355.89,346451.33
2023-01-03 02:15:00,346504.18,346826.52,345571.94,345753.42
2023-01-03 02:30:00,345690.4,347667.1,345600.79,345981.5
2023-01-03 02:45:00,345916.52,346095.44,341408.86,341873.9
2023-01-03 03:00:00,341881.32,342727.06,340942.85,342584.55
2023-01-03 03:15:00,342695.04,344284.16,342404.98,342916.59
2023-01-03 03:30:00,342919.37,343505.56,342417.49,342743.65
2023-01-03 03:45:00,342717.2,343551.78,339806.84,340331.25
2023-01-03 04:00:00,340347.98,340476.83,339254.74,340155.68
2023-01-03 04:15:00,340067.08,340705.97,337860.92,338348.58
2023-01-03 04:30:00,338250.02,340224.35,337196.69,339673.2
2023-01-03 04:45:00,339757.31,340011.66,338613.73,338672.17
2023-01-03 05:00:00,338685.56,339577.64,337795.51,338416.98
2023-01-03 05:15:00,338490.07,340770.39,338250.26,340710.72
2023-01-03 05:30:00,340622.57,341198.24,339785.58,339938.28
2023-01-03 05:45:00,339960.32,340154.55,338486.28,338899.37
2023-01-03 06:00:00,338927.24,341738.33,338045.81,341615.75
2023-01-03 06:15:00,341631.66,341818.23,340078.18,340147.21
2023-01-03 06:30:00,340156.83,340167.15,338201.16,339031.97
2023-01-03 06:45:00,339066.77,339066.77,335822.74,335837.35
2023-01-03 07:00:00,335777.14,337944.31,335722.49,337528.85
2023-01-03 07:15:00,337493.26,337943.56,336323.06,337023.38
2023-01-03 07:30:00,337091.11,338113.61,336254.64,337017.65
2023-01-03 07:45:00,336961.64,337898.67,336157.3,337474.17
2023-01-03 08:00:00,337486.84,337747.55,334980.26,335396.64
2023-01-03 08:15:00,335425.22,335647.56,334133.6,334617.45
2023-01-03 08:30:00,334640.49,335555.13,334304.51,334997.98
2023-01-03 08:45:00,334946.19,335187.15,333697.73,333745.14
2023-01-03 09:00:00,333723.73,334480.8,332506.1,334046.8
2023-01-03 09:15:00,334076.8,334622.03,333238.85,334059.49
2023-01-03 09:30:00,334102.35,335864.38,333755.23,335262.19
2023-01-03 09:45:00,335244.41,335244.41,333749.37,334137.85
2023-01-03 10:00:00,334212.67,334408.22,332997.59,333396.35
2023-01-03 10:15:00,333391.26,334756.16,332674.64,334756.16
2023-01-03 10:30:00,334803.71,335203.61,334020.38,334496.51
2023-01-03 10:45:00,334394.07,334453.23,333189.07,333562.03
2023-01-03 11:00:00,333603.99,334724.85,333534.47,334721.16
2023-01-03 11:15:00,334715.72,335990.34,333969.98,334001.92
2023-01-03 11:30:00,334042.29,336463.64,334034.41,335909.89
2023-01-03 11:45:00,335951.33,338039.46,335802.19,337252.98
2023-01-03 12:00:00,337184.06,340593.64,337078.62,340024.18
2023-01-03 12:15:00,339856.52,340476.92,336732.55,337229.97
2023-01-03 12:30:00,337235.53,338333.73,336179.88,338163.63
2023-01-03 12:45:00,338104.35,339152.19,337400.36,339117.41
2023-01-03 13:00:00,339096.61,340557.88,339062.42,339900.55
2023-01-03 13:15:00,339936.61,340701.89,339367.17,339377.5
2023-01-03 13:30:00,339445.11,340371.25,338961.25,340267.65
2023-01-03 13:45:00,340240.76,340932.9,337652.96,337652.96
2023-01-03 14:00:00,337519.56,338071.39,336704.51,338045.26
2023-01-03 14:15:00,338002.76,338245.21,336734.53,337601.2
2023-01-03 14:30:00,337487.07,337794.43,335867.1,337344.15
2023-01-03 14:45:00,337470.33,338197.46,336212.5,336534.12
2023-01-03 15:00:00,336597.27,336950.84,334407.1,334887.58
2023-01-03 15:15:00,334876.82,335327.34,333770.78,334227.4
2023-01-03 15:30:00,334247.39,334455.1,332754.42,334268.01
2023-01-03 15:45:00,334150.09,334380.25,332692.69,333292.84
2023-01-03 16:00:00,333238.64,334633.05,332534.62,334535.7
2023-01-03 16:15:00,334517.97,334601.41,332832.55,332998.72
2023-01-03 16:30:00,332963.52,333684.53,331880.74,332297.45
2023-01-03 16:45:00,332223.82,333155.1,331690.16,332240.33
2023-01-03 17:00:00,332276.36,333262.4,331513.83,331847.43
2023-01-03 17:15:00,331928.88,332294.77,330888.6,332294.77
2023-01-03 17:30:00,332223.81,332638.11,331263.14,332246.3
2023-01-03 17:45:00,332230.84,332449.19,330587.06,330670.51
2023-01-03 18:00:00,330700.44,331099.4,329327.54,329929.91
2023-01-03 18:15:00,329940.3,330258.53,327195.26,327353.76
2023-01-03 18:30:00,327354.27,328899.46,327269.26,328383.42
2023-01-03 18:45:00,328398.22,328684.95,327592.37,327702.47
2023-01-03 19:00:00,327695.9,327782.46,324408.99,324668.43
2023-01-03 19:15:00,324752.98,326054.13,324520.23,325974.86
2023-01-03 19:30:00,325926.41,326970.06,324377.43,326618.5
2023-01-03 19:45:00,326581.84,327725.54,326260.7,326920.99
2023-01-03 20:00:00,326803.55,328432.02,326202.71,328392.74
2023-01-03 20:15:00,328451.85,329751.95,328084.19,329653.81
2023-01-03 20:30:00,329710.38,330344.59,329122.13,330250.96
2023-01-03 20:45:00,330267.06,330955.14,329754.49,330410.25
2023-01-03 21:00:00,330350.26,330645.96,328642.05,329898.15
2023-01-03 21:15:00,329979.48,330497.25,328091.74,329194.47
2023-01-03 21:30:00,329105.62,330140.4,328540.8,328788.66
2023-01-03 21:45:00,328700.74,330118.98,327711.25,329531.84
2023-01-03 22:00:00,329720.01,333040.89,329720.01,333021.89
2023-01-03 22:15:00,333075.03,333313.47,331103.01,331597.36
2023-01-03 22:30:00,331512.6,333823.2,331393.09,332821.36
2023-01-03 22:45:00,332821.18,333254.72,331589.36,332890.59
2023-01-03 23:00:00,332909.13,333076.93,331699.66,332468.92
2023-01-03 23:15:00,332468.19,334017.15,332123.54,333139.53
2023-01-03 23:30:00,333219.66,334008.26,332092.4,333023.09
2023-01-03 23:45:00,333065.58,333599.71,332236.02,332344.91
2023-01-04 00:00:00,332272.24,333568.85,331941.56,332190.79
2023-01-04 00:15:00,332219.75,334411.08,332151.03,334166.05
2023-01-04 00:30:00,334290.53,335712.5,333696.96,334836.9
2023-01-04 00:45:00,334745.82,334839.61,332892.4,332944.08
2023-01-04 01:00:00,332856.72,333152.44,331392.09,331632.47
2023-01-04 01:15:00,331665.0,332770.47,330768.09,331041.12
2023-01-04 01:30:00,331008.23,332396.57,330807.39,332203.54
2023-01-04 01:45:00,332111.26,332785.0,331722.14,331912.73
2023-01-04 02:00:00,332097.41,332342.29,331555.02,331799.2
2023-01-04 02:15:00,331735.84,331797.18,330128.57,330779.35
2023-01-04 02:30:00,330763.58,332429.45,330460.92,330629.71
2023-01-04 02:45:00,330678.24,332543.33,330678.24,332041.49
2023-01-04 03:00:00,331957.47,332408.44,330727.04,331449.99
2023-01-04 03:15:00,331419.07,334997.48,331419.07,334176.88
2023-01-04 03:30:00,334239.17,336126.72,333999.24,335197.28
2023-01-04 03:45:00,335276.44,337253.9,335162.21,336765.58
2023-01-04 04:00:00,336792.5,339054.92,336766.5,338452.22
2023-01-04 04:15:00,338435.14,338435.14,336415.79,336730.58
2023-01-04 04:30:00,336773.16,337161.49,334022.3,334311.37
2023-01-04 04:45:00,334325.94,334868.28,333033.91,334220.99
2023-01-04 05:00:00,334274.36,334981.28,333525.87,334385.24
2023-01-04 05:15:00,334366.99,335606.6,333237.4,333294.26
2023-01-04 05:30:00,333274.88,335310.63,332985.48,333405.28
2023-01-04 05:45:00,333402.85,334394.5,331560.31,331854.3
2023-01-04 06:00:00,331907.6,333375.6,331252.4,333214.25
2023-01-04 06:15:00,333151.24,334029.36,332526.83,332734.28
2023-01-04 06:30:00,332845.79,334599.37,332046.26,334204.58
2023-01-04 06:45:00,334187.31,337444.75,334098.74,336114.79
2023-01-04 07:00:00,336075.16,337990.49,335620.65,335620.65
2023-01-04 07:15:00,335635.42,338175.11,335406.63,337660.93
2023-01-04 07:30:00,337707.41,338300.25,336711.46,337311.48
2023-01-04 07:45:00,337219.74,337578.44,335035.05,335384.05
2023-01-04 08:00:00,335384.31,336783.63,335185.66,336220.68
2023-01-04 08:15:00,336257.12,337509.69,335843.59,336769.73
2023-01-04 08:30:00,336751.55,337103.25,335295.24,336162.13
2023-01-04 08:45:00,336292.49,338226.91,336236.59,337308.27
2023-01-04 09:00:00,337302.66,338513.29,336431.29,336445.09
2023-01-04 09:15:00,336498.26,337539.75,336126.32,337021.94
2023-01-04 09:30:00,337017.85,337668.37,336473.69,336678.75
2023-01-04 09:45:00,336679.98,337787.86,335906.49,337648.92
2023-01-04 10:00:00,337663.01,337930.05,336178.51,336538.09
2023-01-04 10:15:00,336416.3,336826.13,334505.75,335191.23
2023-01-04 10:30:00,335298.23,335896.31,334415.09,335717.81
2023-01-04 10:45:00,335702.42,336033.41,333831.82,334952.0
2023-01-04 11:00:00,334899.58,335013.65,332540.59,332996.76
2023-01-04 11:15:00,332965.45,334611.21,332347.34,333062.03
2023-01-04 11:30:00,333066.76,335348.34,332602.49,334466.34
2023-01-04 11:45:00,334476.81,336586.2,334476.81,335825.87
2023-01-04 12:00:00,335802.19,337019.38,335317.24,336825.63
2023-01-04 12:15:00,336838.69,337081.79,333568.09,335269.05
2023-01-04 12:30:00,335288.8,335504.52,334220.74,334702.08
2023-01-04 12:45:00,334681.83,334988.86,333444.41,333515.19
2023-01-04 13:00:00,333513.65,333749.19,330913.07,330936.15
2023-01-04 13:15:00,330945.94,333693.71,330719.52,333416.63
2023-01-04 13:30:00,333449.01,335012.21,333387.82,333866.47
2023-01-04 13:45:00,333990.39,335896.42,333837.05,335290.81
2023-01-04 14:00:00,335207.35,336566.32,334822.52,336131.87
2023-01-04 14:15:00,336179.85,336263.33,333389.69,334128.32
2023-01-04 14:30:00,334090.45,335429.31,333338.98,334171.54
2023-01-04 14:45:00,334326.24,335511.1,333977.36,335498.08
2023-01-04 15:00:00,335436.46,336887.54,335406.14,335612.16
2023-01-04 15:15:00,335649.18,338297.64,335469.23,338297.64
2023-01-04 15:30:00,338328.58,338780.63,335508.7,335535.01
2023-01-04 15:45:00,335538.16,335538.16,333553.56,334491.41
2023-01-04 16:00:00,334469.58,335279.97,333455.98,334698.9
2023-01-04 16:15:00,334723.71,335038.49,333459.26,333542.06
2023-01-04 16:30:00,333546.46,333664.91,330723.93,330723.93
2023-01-04 16:45:00,330732.55,332827.3,330202.0,332745.36
2023-01-04 17:00:00,332776.48,333804.75,332276.15,333413.75
2023-01-04 17:15:00,333312.68,333734.5,331910.99,332001.1
2023-01-04 17:30:00,332048.03,333300.54,331779.85,332477.46
2023-01-04 17:45:00,332467.02,334068.71,332310.87,333297.24
2023-01-04 18:00:00,333331.03,333331.03,331954.42,332790.79
2023-01-04 18:15:00,332908.35,332918.36,331062.23,331524.28
2023-01-04 18:30:00,331516.87,336347.86,330927.79,336335.07
2023-01-04 18:45:00,336440.41,337187.83,335976.77,336514.53
2023-01-04 19:00:00,336472.02,337104.54,335315.55,335794.09
2023-01-04 19:15:00,335787.31,336294.86,335165.65,336065.52
2023-01-04 19:30:00,336115.21,336196.92,334936.07,335359.27
2023-01-04 19:45:00,335271.74,335752.05,333244.21,335180.34
2023-01-04 20:00:00,335222.71,336309.21,333758.15,334016.11
2023-01-04 20:15:00,334037.94,334996.55,333321.29,334144.81
2023-01-04 20:30:00,334057.3,334798.16,332774.06,332842.54
2023-01-04 20:45:00,332882.75,334936.53,332868.79,334066.63
2023-01-04 21:00:00,334128.62,334339.07,332467.92,333536.02
2023-01-04 21:15:00,333533.41,333986.06,332382.41,332604.62
2023-01-04 21:30:00,332600.37,333922.81,331622.58,333871.65
2023-01-04 21:45:00,333815.24,334584.53,333127.18,333350.69
2023-01-04 22:00:00,333396.18,334006.5,332782.07,333507.21
2023-01-04 22:15:00,333557.5,334715.99,332643.24,334715.99
2023-01-04 22:30:00,334688.02,335191.73,332940.75,333051.56
2023-01-04 22:45:00,333080.88,334896.75,332808.19,334781.09
2023-01-04 23:00:00,334724.49,335744.99,334348.27,334511.54
2023-01-04 23:15:00,334502.0,336122.24,333919.03,335389.88
2023-01-04 23:30:00,335389.44,335389.44,332690.89,332873.63
2023-01-04 23:45:00,332870.83,332870.83,330256.49,330400.14
2023-01-05 00:00:00,330253.13,330524.69,327193.45,327337.11
2023-01-05 00:15:00,327394.48,328660.36,326955.36,327495.16
2023-01-05 00:30:00,327578.16,331029.62,327578.16,331018.65
2023-01-05 00:45:00,331038.46,331891.75,330625.66,331302.82
2023-01-05 01:00:00,331342.71,332155.54,329900.56,330687.06
2023-01-05 01:15:00,330649.43,331053.76,328477.15,328823.21
2023-01-05 01:30:00,328751.93,329089.4,326848.92,328127.74
2023-01-05 01:45:00,328199.46,328408.42,326391.01,327003.12
2023-01-05 02:00:00,326947.98,328218.53,326437.75,327777.69
2023-01-05 02:15:00,327797.87,328703.61,326620.79,327512.42
2023-01-05 02:30:00,327630.5,327850.87,326460.68,327374.44
2023-01-05 02:45:00,327284.37,328644.88,326957.4,327099.43
2023-01-05 03:00:00,327014.04,328290.59,326054.47,327160.76
2023-01-05 03:15:00,327150.19,328495.53,326992.32,327126.55
2023-01-05 03:30:00,327172.43,327349.91,326096.27,326398.64
2023-01-05 03:45:00,326393.09,326544.02,324134.99,324569.71
2023-01-05 04:00:00,324542.13,324700.57,322852.93,323984.05
2023-01-05 04:15:00,324082.69,327190.89,323758.48,326964.28
2023-01-05 04:30:00,326962.59,327749.51,326586.77,327716.99
2023-01-05 04:45:00,327722.42,328293.54,325483.13,325694.91
2023-01-05 05:00:00,325646.91,326489.68,324812.96,326180.64
2023-01-05 05:15:00,326079.34,327435.12,325200.96,326049.66
2023-01-05 05:30:00,325967.7,326230.29,324747.23,325791.52
2023-01-05 05:45:00,325832.43,327895.44,325832.21,327742.71
2023-01-05 06:00:00,327770.83,327894.58,325933.32,325935.91
2023-01-05 06:15:00,325952.46,326857.38,325484.72,325781.01
2023-01-05 06:30:00,325833.24,327805.48,325833.24,326343.26
2023-01-05 06:45:00,326398.85,326519.28,324338.16,325384.5
2023-01-05 07:00:00,325367.02,326076.59,324041.83,325305.9
2023-01-05 07:15:00,325337.33,327781.88,325260.24,327260.87
2023-01-05 07:30:00,327269.41,329223.28,327174.76,327815.35
2023-01-05 07:45:00,327775.65,328358.04,324454.87,325504.95
2023-01-05 08:00:00,325588.8,326485.93,324692.55,326485.93
2023-01-05 08:15:00,326391.7,327627.31,325958.41,327575.43
2023-01-05 08:30:00,327741.72,327998.15,325569.32,326190.64
2023-01-05 08:45:00,326196.95,326201.94,323048.02,323831.45
2023-01-05 09:00:00,323792.87,323901.15,321222.65,321433.96
2023-01-05 09:15:00,321444.93,322269.46,321224.64,321778.75
2023-01-05 09:30:00,321779.1,322927.71,321726.46,322636.84
2023-01-05 09:45:00,322486.41,323268.41,321996.75,323164.44
2023-01-05 10:00:00,323261.76,323893.71,321875.5,323250.15
2023-01-05 10:15:00,323213.29,324287.93,321586.05,322630.19
2023-01-05 10:30:00,322635.65,323611.82,322538.1,323416.85
2023-01-05 10:45:00,323447.85,326022.51,323438.85,326022.51
2023-01-05 11:00:00,326023.54,326851.5,325018.3,325338.25
2023-01-05 11:15:00,325528.86,326056.3,324590.67,324662.34
2023-01-05 11:30:00,324674.64,325300.08,323211.73,323984.29
2023-01-05 11:45:00,324057.91,324403.19,322783.35,323434.81
2023-01-05 12:00:00,323315.98,324906.54,322411.59,324510.57
2023-01-05 12:15:00,324493.69,326106.18,324459.71,325072.57
2023-01-05 12:30:00,325007.38,325588.72,324095.18,325127.9
2023-01-05 12:45:00,325190.39,326860.75,324248.85,326860.75
2023-01-05 13:00:00,326863.81,328020.07,326568.44,327924.28
2023-01-05 13:15:00,327822.0,328118.1,326528.73,326561.72
2023-01-05 13:30:00,326644.96,326764.44,324822.82,325016.49
2023-01-05 13:45:00,324932.48,327400.77,324860.2,327216.4
2023-01-05 14:00:00,327188.25,327518.0,325716.38,326839.13
2023-01-05 14:15:00,326774.34,328139.08,325790.14,327824.86
2023-01-05 14:30:00,327856.34,327943.72,326013.66,326489.26
2023-01-05 14:45:00,326550.5,327310.56,325858.82,326122.47
2023-01-05 15:00:00,326129.14,328194.64,326118.21,327980.68
2023-01-05 15:15:00,328021.29,328822.7,326520.47,326611.69
2023-01-05 15:30:00,326620.8,329477.53,326501.71,328361.62
2023-01-05 15:45:00,328406.77,329932.68,327343.96,329836.19
2023-01-05 16:00:00,329780.19,331105.04,329780.19,330723.35
2023-01-05 16:15:00,330518.55,331520.89,329470.54,329470.54
2023-01-05 16:30:00,329378.75,329718.4,328349.57,329404.34
2023-01-05 16:45:00,329432.58,329605.03,327741.41,329447.6
2023-01-05 17:00:00,329448.97,332690.98,328741.41,332555.73
2023-01-05 17:15:00,332477.06,332726.03,329830.92,330000.36
2023-01-05 17:30:00,330113.23,331114.63,328316.14,329115.76
