Local time,Open,High,Low,Close
2019-01-01 08:00:00,3389.296,3391.028,3379.787,3380.934
2019-01-01 09:00:00,3380.787,3394.941,3379.823,3390.903
2019-01-01 10:00:00,3390.67,3396.891,3384.147,3394.574
2019-01-01 11:00:00,3394.703,3401.242,3387.867,3392.106
2019-01-01 12:00:00,3392.114,3404.923,3390.922,3396.321
2019-01-01 13:00:00,3396.346,3414.414,3394.958,3412.052
2019-01-01 14:00:00,3411.854,3420.054,3403.688,3404.415
2019-01-01 15:00:00,3404.318,3404.514,3385.438,3385.64
2019-01-01 16:00:00,3385.491,3385.491,3372.018,3373.564
2019-01-01 17:00:00,3373.824,3377.413,3366.686,3368.984
2019-01-01 18:00:00,3369.245,3373.62,3363.941,3373.62
2019-01-01 19:00:00,3373.775,3385.906,3373.038,3385.906
2019-01-01 20:00:00,3385.884,3388.717,3375.462,3376.896
2019-01-01 21:00:00,3376.977,3390.658,3374.593,3387.227
2019-01-01 22:00:00,3387.217,3389.258,3374.096,3378.517
2019-01-01 23:00:00,3378.813,3386.875,3375.951,3386.476
2019-01-02 00:00:00,3386.499,3392.885,3374.051,3374.512
2019-01-02 01:00:00,3374.541,3377.911,3366.23,3376.807
2019-01-02 02:00:00,3377.369,3377.917,3363.486,3365.696
2019-01-02 03:00:00,3365.753,3367.367,3351.134,3359.254
2019-01-02 04:00:00,3359.365,3363.555,3351.295,3362.092
2019-01-02 05:00:00,3361.975,3363.877,3350.093,3358.186
2019-01-02 06:00:00,3357.843,3362.92,3350.879,3358.427
2019-01-02 07:00:00,3358.26,3360.992,3352.387,3356.696
2019-01-02 08:00:00,3356.471,3357.468,3339.36,3346.245
2019-01-02 09:00:00,3346.537,3353.593,3340.758,3348.635
2019-01-02 10:00:00,3348.679,3359.628,3345.365,3357.489
2019-01-02 11:00:00,3357.557,3357.578,3346.964,3354.719
2019-01-02 12:00:00,3354.818,3362.226,3350.752,3352.965
2019-01-02 13:00:00,3353.082,3369.875,3352.035,3368.646
2019-01-02 14:00:00,3368.679,3381.609,3364.079,3377.75
2019-01-02 15:00:00,3377.762,3381.742,3364.414,3368.551
2019-01-02 16:00:00,3368.754,3375.977,3365.411,3375.82
2019-01-02 17:00:00,3375.805,3393.952,3374.34,3386.575
2019-01-02 18:00:00,3386.338,3400.291,3383.257,3396.076
2019-01-02 19:00:00,3396.053,3397.014,3381.051,3386.918
2019-01-02 20:00:00,3386.499,3392.627,3382.762,3390.275
2019-01-02 21:00:00,3390.285,3396.553,3384.723,3394.475
2019-01-02 22:00:00,3394.233,3402.725,3390.328,3391.072
2019-01-02 23:00:00,3390.974,3406.011,3388.749,3401.521
2019-01-03 00:00:00,3401.659,3410.437,3396.716,3401.054
2019-01-03 01:00:00,3401.365,3402.476,3391.212,3394.553
2019-01-03 02:00:00,3394.35,3398.413,3385.774,3393.513
2019-01-03 03:00:00,3393.626,3418.164,3392.422,3417.251
2019-01-03 04:00:00,3416.706,3422.276,3409.381,3409.948
2019-01-03 05:00:00,3410.019,3419.646,3406.414,3414.19
2019-01-03 06:00:00,3414.551,3430.867,3408.028,3428.419
2019-01-03 07:00:00,3428.496,3440.427,3423.489,3424.312
2019-01-03 08:00:00,3424.514,3426.762,3416.576,3420.51
2019-01-03 09:00:00,3419.966,3438.887,3417.412,3437.467
2019-01-03 10:00:00,3437.46,3438.969,3425.953,3431.905
2019-01-03 11:00:00,3431.866,3438.62,3423.14,3428.849
2019-01-03 12:00:00,3428.948,3435.522,3425.338,3426.693
2019-01-03 13:00:00,3426.623,3430.329,3421.244,3426.661
2019-01-03 14:00:00,3426.494,3426.922,3411.515,3414.353
